Token,BIO1
және,O
өте,O
аз,B
табысқа,B
жету,O
тарихы,O
бар,O
.,O
[,O
98,O
],O
"  

",O
Блокчейн,B
сонымен,O
қатар,O
бастапқы,B
монета,I
ұсыныстарын,I
(,O
ICO,B
),O
",",O
сонымен,O
қатар,O
кейде,O
цифрлық,O
қауіпсіздік,B
ұсыныстары,O
(,O
DSO,B
),O
деп,O
аталатын,O
қауіпсіздік,B
белгілерін,O
ұсыну,O
(,O
STO,B
),O
деп,O
аталатын,O
цифрлық,B
активтің,I
жаңа,O
санатын,O
тудырды,O
.,O
[,O
99,O
],O
STO,B
/,O
DSO,B
жеке,O
немесе,O
қоғамдық,O
реттелетін,O
қор,B
биржасында,O
жүргізілуі,O
мүмкін,O
және,O
компания,B
акциялары,I
сияқты,O
дәстүрлі,B
активтерді,I
",",O
сондай,O
-,O
ақ,B
зияткерлік,B
меншік,I
",",O
жылжымайтын,B
мүлік,I
",",O
өнер,O
немесе,O
жеке,O
өнімдер,O
сияқты,O
инновациялық,O
активтерді,B
белгілеу,O
үшін,O
пайдаланылады,B
.,O
Бірқатар,O
компаниялар,O
сәйкес,O
токенизация,B
",",O
жеке,O
STO,B
-,O
лар,O
және,O
қоғамдық,O
STO,B
-,O
лар,O
бойынша,O
қызмет,O
көрсетуге,O
осы,O
кеңістікте,O
белсенді,O
жұмыс,O
істейді,O
.,O
"  

  

",O
Ойындар,O
"  

",O
Негізгі,O
мақала,O
:,O
Блокчейн,B
ойыны,I
"  

",O
Криптовалюталар,B
және,O
өзара,O
ауыстырылмау,O
таңбалауыштар,O
(,O
NFTs,B
),O
сияқты,O
блокчейн,B
технологиясы,I
бейне,O
ойындарында,O
монетизациялау,O
үшін,O
қолданылды,O
.,O
Көптеген,O
тірі,O
қызмет,O
көрсету,O
ойындары,O
кейіпкерлердің,O
мұқабалары,O
немесе,O
басқа,O
ойын,O
ішіндегі,O
элементтер,O
сияқты,O
ойын,O
ішіндегі,O
теңшеу,O
опцияларын,O
ұсынады,O
",",O
олар,O
ойыншылар,O
ойын,O
валютасын,B
пайдаланып,B
басқа,O
ойыншылармен,O
табыс,B
тауып,O
",",O
сауда,O
жасай,O
алады,O
.,O
Кейбір,O
ойындар,O
виртуалды,B
элементтерді,I
нақты,O
әлемдік,O
валютамен,B
сатуға,O
да,O
мүмкіндік,O
береді,O
",",O
бірақ,O
бұл,O
бейне,O
ойындар,O
құмар,B
ойындарға,I
ұқсас,O
болып,O
көрінетін,O
кейбір,O
елдерде,O
заңсыз,O
болуы,O
мүмкін,O
және,O
тері,O
құмар,B
ойындары,I
сияқты,O
сұр,O
нарық,O
мәселелеріне,O
әкелді,O
",",O
сондықтан,O
баспагерлер,O
әдетте,O
ойыншыларға,O
ойындардан,O
нақты,O
ақша,B
табуға,O
мүмкіндік,O
беруден,O
аулақ,O
болды,O
.,O
[,O
101,O
],O
Блокчейн,B
ойындары,I
әдетте,O
ойыншыларға,O
осы,O
ойын,O
ішіндегі,O
заттарды,O
криптовалютаға,B
сатуға,O
мүмкіндік,O
береді,O
",",O
содан,O
кейін,O
оларды,O
ақшаға,B
айырбастауға,O
болады,O
.,O
[,O
102,O
],O
"  

",O
Блокчейн,B
технологияларын,I
қолданатын,O
алғашқы,O
белгілі,O
ойын,O
2017,O
жылдың,O
қарашасында,O
іске,O
қосылған,O
CryptoKitties,B
болды,O
",",O
онда,O
ойыншы,O
Ethereum,B
криптовалютасымен,B
NFT,B
сатып,O
алды,O
",",O
әрбір,O
NFT,B
виртуалды,B
үй,I
жануарынан,I
тұрады,O
",",O
оны,O
ойыншы,O
жаңа,O
NFT,B
ретінде,O
біріктірілген,O
белгілері,O
бар,O
ұрпақтар,O
жасау,O
үшін,O
басқалармен,O
бірге,O
өсіре,O
алады,O
.,O
[,O
103,O
],O
[,O
102,O
],O
Ойын,O
2017,O
жылдың,O
желтоқсанында,B
бір,O
виртуалды,B
үй,I
жануары,I
US$,B
100,O
000,O
асатын,O
бағаға,O
сатылған,O
кезде,O
жаңалықтарға,O
айналды,O
.,O
[,O
104,O
],O
CryptoKitties,B
сонымен,O
қатар,O
2018,O
жылдың,O
басында,O
Ethereum,B
желісінде,I
айтарлықтай,O
кептеліс,O
тудырған,O
кезде,O
",",O
Ethereum,B
-,O
дағы,O
ойындарға,O
арналған,O
масштабтауға,O
қатысты,O
мәселелерді,O
суреттеді,O
",",O
барлық,O
Ethereum,B
транзакцияларының,B
шамамен,O
30,O
%,O
 ,O
[,O
нақтылау,O
қажет,O
],O
ойынға,O
арналған,O
.,O
[,O
105,O
],O
[,O
106,O
],O
"  

",O
2020,O
-,O
жылдардың,O
басында,O
блокчейнді,B
пайдаланатын,B
бейне,O
ойындар,O
серпінді,O
табысқа,B
қол,B
жеткізбеді,O
",",O
өйткені,O
бұл,O
ойындар,O
көптеген,O
ойыншыларға,O
шектеулі,O
тартымдылықты,O
ұсынатын,O
ойын,O
ойнаудың,O
дәстүрлі,O
формаларының,O
орнына,O
алыпсатарлық,O
үшін,O
блокчейнді,B
пайдалануға,B
бағытталған,O
.,O
Мұндай,O
ойындар,O
инвесторлар,O
үшін,O
де,B
жоғары,O
тәуекелді,O
білдіреді,O
",",O
өйткені,O
олардың,O
кірістерін,O
болжау,O
қиын,O
болуы,O
мүмкін,O
.,O
[,O
102,O
],O
Дегенмен,O
",",O
COVID-19,B
пандемиясы,O
кезіндегі,O
Axie,B
Infinity,I
сияқты,O
кейбір,O
ойындардың,O
шектеулі,O
жетістіктері,O
және,O
метаверсті,B
мазмұнға,O
қатысты,O
корпоративтік,O
жоспарлар,O
GameFi,B
саласына,O
қызығушылықты,O
арттырды,O
",",O
бұл,O
бейне,O
ойындардың,O
қиылысын,O
сипаттайтын,O
термин,O
және,O
әдетте,O
блокчейн,B
валютасымен,I
қамтамасыз,O
етілген,O
қаржыландыру,O
",",O
2021,O
жылдың,O
екінші,O
жартысында,O
.,O
[,O
107,O
],O
Бірнеше,O
ірі,O
баспагерлер,O
",",O
соның,O
ішінде,O
Ubisoft,B
",",O
Electronic,B
Arts,I
және,O
Take,B
Two,I
Interactive,I
",",O
болашақта,O
олардың,O
компаниялары,O
үшін,O
блокчейн,B
және,O
NFT,B
негізіндегі,I
ойындар,I
маңызды,O
түрде,O
қарастырылатынын,O
мәлімдеді,O
.,O
[,O
108,O
],O
"  

",O
2021,O
жылдың,O
қазан,O
айында,O
Valve,B
корпорациясы,I
блокчейн,B
ойындарына,I
",",O
соның,O
ішінде,O
криптовалюта,B
және,O
NFT,B
қолданатын,O
жеке,O
компьютерлік,O
ойындар,O
үшін,O
өз,O
кеңінен,O
қолданылатын,O
өз,O
Steam,B
цифрлық,I
дүкен,I
сөресінің,O
сервисінде,O
",",O
ол,O
дербес,O
компьютерлік,O
ойындарды,O
ойнау,O
үшін,O
кеңінен,O
қолданылады,O
",",O
орналастыруға,O
тыйым,O
салды,O
",",O
бұл,O
нақты,O
әлемдік,O
құндылығы,O
бар,O
ойын,O
ішіндегі,O
заттарды,O
ұсынатын,O
олардың,O
ойындарға,O
тыйым,O
салу,O
саясатының,O
кеңеюі,O
деп,O
мәлімдейдi,O
.,O
Valve,B
-,O
тің,O
құмар,B
ойындармен,I
",",O
әсіресе,O
тері,O
құмар,B
ойындарымен,I
бұрынғы,O
тарихы,O
блокчейн,B
ойындарына,I
тыйым,O
салу,O
туралы,O
шешім,O
қабылдауға,O
себеп,O
болды,O
деп,O
болжанған,O
.,O
[,O
109,O
],O
Журналистер,O
мен,O
ойыншылар,O
Valve,B
шешіміне,O
оң,O
жауап,O
берді,O
",",O
өйткені,O
блокчейн,B
және,O
NFT,B
ойындары,O
көптеген,O
ДК,B
ойыншылары,O
арасында,O
алаяқтық,B
пен,O
алдау,O
үшін,O
беделге,O
ие,O
",",O
[,O
101,O
],O
[,O
109,O
],O
.,O
және,O
Epic,B
Games,I
дүкенін,O
Steam,B
-,O
ге,B
бәсекелестікте,O
басқаратын,O
Epic,B
Games,I
",",O
Valve,B
бас,O
тартқаннан,O
кейін,O
қабылданған,O
блокчейн,B
ойындарына,I
ашық,B
болатынын,O
айтты,O
.,O
[,O
110,O
],O
"  

",O
Логистикалық,O
тізбек,B
"  

",O
Бұл,O
бөлімді,O
жаңарту,O
қажет,O
.,O
Соңғы,O
оқиғаларды,O
немесе,O
жаңадан,O
қол,B
жетімді,O
ақпаратты,O
көрсету,O
үшін,O
осы,O
мақаланы,O
жаңартуға,O
көмектесіңі,O
.,O
(,O
2023,O
ж,B
.,O
тамыз,O
),O
"  

",O
Жеткізу,O
тізбегін,O
басқаруда,O
блокчейндерді,B
қолданудың,O
бірнеше,O
түрлі,O
әрекеттері,O
болды,O
.,O
"  
",O
Асыл,B
тауарларды,I
өндіру,I
—,O
Блокчейн,B
технологиясы,I
асыл,O
тастар,O
мен,O
басқа,O
да,O
бағалы,O
тауарлардың,O
шығу,O
тегін,O
бақылау,O
үшін,O
қолданылған,O
.,O
2016,O
жылы,O
The,B
Wall,I
Street,I
Journal,I
блокчейн,B
технологиялық,I
компаниясы,I
Everledger,B
гауһар,O
тастардың,O
шығу,O
тегін,O
қадағалау,O
және,O
олардың,O
этикалық,O
тұрғыдан,O
өндірілгеніне,O
көз,O
жеткізу,O
үшін,O
IBM,B
-,I
тің,I
блокчейнге,I
негізделген,I
бақылау,I
қызметімен,I
серіктес,B
болып,O
жатқанын,O
хабарлады,O
.,O
[,O
111,O
],O
2019,O
жылдан,O
бастап,O
Diamond,B
Trading,I
Company,I
(,O
DTC,B
),O
Tracer,B
деп,O
аталатын,O
алмаз,O
саудасының,O
жеткізу,O
тізбегі,O
өнімін,O
жасауға,O
қатысты,O
.,O
[,O
112,O
],O
"  

",O
Азық-түлікпен,O
қамтамасыз,O
ету,O
—,O
2018,O
жылғы,O
жағдай,O
бойынша,O
Walmart,B
және,O
IBM,B
салат,O
пен,O
шпинат,O
жеткізу,O
тізбегін,O
бақылауға,O
арналған,O
блокчейнге,B
негізделген,I
жүйені,I
сынақты,O
жүргізді,O
—,O
блокчейннің,B
барлық,O
түйіндерін,B
Walmart,B
басқарған,O
және,O
IBM,B
бұлтында,O
орналасқан,O
.,O
[,O
113,O
],O
"  

",O
Сән,O
индустриясы,O
—,O
Сән,O
индустриясында,O
брендтер,O
",",O
дистрибьюторлар,O
және,O
тұтынушылар,O
арасында,O
түсініксіз,O
қарым-қатынас,O
бар,O
",",O
бұл,O
сән,O
индустриясының,O
орнықты,O
және,O
тұрақты,O
дамуына,O
кедергі,O
келтіреді,O
.,O
Блокчейн,B
бұл,O
кемшіліктің,O
орнын,O
толтырады,O
және,O
саланың,O
тұрақты,O
дамуының,O
қиындықтарын,O
шеше,O
отырып,O
",",O
ақпаратты,O
ашық,B
етеді,O
.,O
[,O
114,O
],O
"  

",O
Моторлы,B
көліктер,I
—,O
Mercedes,B
-,I
Benz,I
және,O
серіктес,B
Icertis,B
оның,O
тікелей,O
жеткізушілерінен,O
талап,O
етілетін,O
этикалық,B
стандарттар,I
мен,O
шарттық,B
міндеттемелерді,I
екінші,B
деңгейлі,I
жеткізушілерге,I
және,O
одан,O
тыс,O
жерлерде,O
беруге,O
болатындай,O
етіп,O
жеткізу,O
тізбегі,O
бойынша,O
келісім,B
-,O
шарттардың,O
дәйекті,O
құжаттамасын,O
жеңілдету,O
үшін,O
қолданылатын,O
блокчейн,B
прототипін,O
әзірледі,O
.,O
[,O
115,O
],O
[,O
116,O
],O
Басқа,O
жобада,O
компания,O
аккумуляторлық,O
ұяшықтарды,O
өндірушілер,O
үшін,O
жеткізу,O
тізбегі,O
бойындағы,O
климатқа,O
сәйкес,O
газдардың,O
және,O
қайталама,O
материалдың,O
шығарындыларын,O
мөлшерін,O
бақылау,O
үшін,O
блокчейн,B
технологиясын,I
пайдаланады,B
.,O
[,O
117,O
],O
"  

",O
Домен,O
атаулары,O
"  

",O
Блокчейн,B
арқылы,O
домендік,B
атау,I
қызметтерін,I
ұсынудың,O
бірнеше,O
түрлі,O
әрекеттері,O
бар,O
.,O
Бұл,O
домен,O
атауларын,O
цензураға,O
жатпайтын,O
веб,B
-,I
сайттарға,I
рұқсат,B
беретін,O
жеке,B
кілтті,I
пайдалану,B
арқылы,O
басқаруға,O
болады,O
.,O
Бұл,O
сонымен,O
қатар,O
тіркеушінің,B
алаяқтық,B
",",O
теріс,O
пайдалану,B
немесе,O
заңсыз,O
мазмұн,O
үшін,O
пайдаланылатын,B
домендерді,O
басу,O
мүмкіндігін,O
айналып,O
өтеді,O
.,O
[,O
118,O
],O
"  

",O
Namecoin,B
–,O
«,O
.bit,O
»,O
жоғары,B
деңгейлі,I
доменді,I
(,O
TLD,B
),O
қолдайтын,O
криптовалюта,B
.,O
Namecoin,B
2011,O
жылы,O
биткоиннен,B
ажыратылған,O
.,O
.bit,O
TLD,B
үшін,O
ICANN,B
рұқсат,B
бермеген,O
",",O
оның,O
орнына,O
баламалы,O
DNS,B
түбірін,O
қажет,O
етеді,O
.,O
[,O
118,O
],O
2015,O
жылғы,O
жағдай,O
бойынша,O
.bit,O
120,O
000,O
тіркелген,O
атаулардың,O
ішінде,O
28,O
веб,B
-,I
сайтта,I
пайдаланылды,B
.,O
[,O
119,O
],O
Namecoin,B
2019,O
жылы,O
OpenNIC,B
тарапынан,O
зиянды,O
бағдарламаларға,B
және,O
басқа,O
да,O
ықтимал,O
құқықтық,O
мәселелерге,O
байланысты,O
түсіп,O
қалды,O
.,O
[,O
120,O
],O
ICANN,B
-,O
ге,B
басқа,O
блокчейн,B
баламаларына,O
The,B
Handshake,I
Network,I
",",O
 ,O
[,O
119,O
],O
EmerDNS,B
және,O
Unstoppable,B
Domains,I
кіреді,O
.,O
[,O
118,O
],O
"  

",O
Арнайы,O
TLDs,B
Ethereum,B
Name,I
Service,I
(,O
ENS,B
),O
арқылы,O
Ethereum,B
блокчейнімен,I
байланыстырылған,O
"""",O
.eth,O
"""",O
",",O
"""",O
.luxe,O
"""",O
және,O
"""",O
.kred,O
"""",O
қамтиды,O
.,O
.kred,O
TLD,B
сондай,O
-,O
ақ,B
криптовалюта,B
аударуға,O
ыңғайлылық,O
ретінде,O
кәдімгі,O
криптовалюта,B
әмиянының,I
мекенжайларына,B
балама,O
ретінде,O
әрекет,B
етеді,O
.,O
[,O
121,O
],O
"  

",O
Басқа,O
қолданулар,O
"   

",O
Блокчейн,B
технологиясы,I
сатылымдар,B
туралы,O
деректерді,O
құрастыру,O
",",O
цифрлық,O
пайдалануды,B
және,O
сымсыз,O
пайдаланушылар,B
[,O
122,O
],O
немесе,O
музыканттар,O
сияқты,O
мазмұнды,O
жасаушыларға,O
төлемдерді,B
қадағалау,O
үшін,O
тұрақты,O
",",O
жалпыға,O
ортақ,O
",",O
мөлдір,B
кітап,B
жүйесін,O
жасау,O
үшін,O
пайдаланылуы,B
мүмкін,O
.,O
[,O
123,O
],O
Gartner,B
2019,O
CIO,B
сауалнамасы,O
жоғары,O
білімді,O
респонденттердің,O
2,B
%,O
блокчейн,B
жобаларын,I
іске,O
қосқанын,O
және,O
тағы,O
18,O
%,O
келесі,O
24,O
айда,O
академиялық,O
жобаларды,O
жоспарлағанын,O
хабарлады,O
.,O
[,O
124,O
],O
2017,O
жылы,O
IBM,B
музыканы,O
таратуда,O
блокчейн,B
технологиясын,I
асырап,O
алу,O
үшін,O
ASCAP,B
және,O
PRS,B
for,I
Music,I
серіктес,B
болды,O
.,O
[,O
125,O
],O
Imogen,B
Heap,I
's,O
Mycelia,B
қызметі,O
сонымен,O
қатар,O
блокчейн,B
негізіндегі,O
балама,O
ретінде,O
ұсынылды,O
",",O
ол,O
«,O
әртістерге,O
әндері,O
мен,O
олармен,O
байланысты,O
деректердің,O
жанкүйерлер,O
мен,O
басқа,O
музыканттар,O
арасында,O
қалай,O
таралатынын,O
көбірек,O
бақылауға,O
мүмкіндік,O
береді,O
»,O
.,O
[,O
126,O
],O
[,O
127,O
],O
"   

",O
Сақтандыру,B
индустриясы,O
үшін,O
жаңа,O
тарату,O
әдістері,O
қол,B
жетімді,O
",",O
мысалы,O
",",O
блокчейнді,B
қабылдағаннан,O
кейін,O
тең,O
-,O
теңімен,O
сақтандыру,B
",",O
параметрлік,B
сақтандыру,I
және,O
микросақтандыру,B
.,O
[,O
128,O
],O
[,O
129,O
],O
Ортақ,B
экономика,I
және,O
IoT,B
блокчейндерден,B
де,B
пайда,B
көреді,O
",",O
өйткені,O
олар,O
көптеген,O
ынтымақтастық,O
құрбыларды,O
қамтиды,O
.,O
[,O
130,O
],O
Кітапханалардағы,B
блокчейнді,B
пайдалану,B
АҚШ,B
Мұражай,I
және,I
кітапхана,I
қызметтері,I
институтының,I
грантымен,O
зерттелуде,O
.,O
[,O
131,O
],O
"   

",O
Басқа,O
блокчейн,B
әзірлемелеріне,O
Hyperledger,B
",",O
блокчейн,B
негізіндегі,O
таратылған,O
кітаптарды,O
қолдауға,O
арналған,O
Linux,O
қорының,O
бірлескен,O
күш,O
-,O
жігері,O
",",O
осы,O
бастама,O
аясындағы,O
жобалармен,O
",",O
соның,O
ішінде,O
Hyperledger,B
Burrow,I
(,O
Monax,B
компаниясы,O
),O
және,O
Hyperledger,B
Fabric,I
(,O
бастамашы,O
-IBM,O
),O
кіреді,O
.,O
[,O
132,O
],O
[,O
133,O
],O
[,O
134,O
],O
Тағы,O
бірі,O
-Quorum,O
",",O
келісім,B
-,O
шарттық,O
қосымшалар,O
үшін,O
пайдаланылатын,B
жеке,O
жады,O
бар,O
JPMorgan,B
Chase,I
әзірлеген,O
рұқсат,B
етілген,I
жеке,I
блокчейн,I
.,O
[,O
135,O
],O
"   

",O
Oracle,B
өзінің,O
Oracle,B
21c,I
дерекқорында,I
блокчейн,B
кесте,I
мүмкіндігін,I
енгізді,O
.,O
[,O
69,O
],O
[,O
70,O
],O
"   

",O
Сондай,O
-,O
ақ,B
блокчейн,B
тең,B
-,I
теңімен,I
энергия,I
саудасында,I
қолданылады,O
.,O
[,O
136,O
],O
[,O
137,O
],O
[,O
138,O
],O
"   

",O
Жеңіл,B
блокчейндер,I
немесе,O
жеңілдетілген,B
блокчейндер,I
кәдімгі,O
блокчейндерге,B
қарағанда,O
заттардың,B
интернеті,I
(,O
IoT,B
),O
қолданбалары,B
үшін,O
қолайлы,O
.,O
[,O
139,O
],O
Бір,O
тәжірибе,O
жеңіл,B
блокчейн,I
негізіндегі,O
желі,B
секунд,O
сайын,O
"1,34",O
миллион,O
аутентификация,B
процесін,O
қабылдай,O
алатынын,O
көрсетті,O
",",O
бұл,O
ресурс,O
шектеулі,O
IoT,B
желілері,B
үшін,O
жеткілікті,O
болуы,O
мүмкін,O
.,O
[,O
140,O
],O
"   

",O
Блокчейнді,B
бірегей,B
идентификаторларды,I
өнімдерге,O
",",O
құжаттарға,O
мен,O
жөнелтілімдерге,O
байланыстыру,O
және,O
бұрмалауға,O
немесе,O
өзгертуге,O
болмайтын,O
транзакциялармен,B
байланысты,O
жазбаларды,B
сақтау,I
арқылы,O
контрафактілік,B
тауарларды,O
анықтау,O
үшін,O
пайдалануға,B
болады,O
.,O
[,O
141,O
],O
[,O
142,O
],O
Дегенмен,O
",",O
блокчейн,B
технологиясы,I
физикалық,O
нысандар,O
мен,O
блокчейн,B
жүйелері,I
арасындағы,O
берік,O
байланысты,O
қамтамасыз,O
ететін,O
технологиялармен,O
",",O
 ,O
[,O
143,O
],O
",",O
сондай,O
-,O
ақ,B
KYC,B
стандарттарының,O
рухында,O
мазмұнды,O
жасаушыларды,O
тексеру,O
ережелерімен,O
толықтырылуы,O
керек,O
деп,O
айтылады,O
.,O
[,O
144,O
],O
EUIPO,B
еуропалық,O
деңгейде,B
контрафактілікке,B
қарсы,O
инфрақұрылымды,O
«,O
анықтау,O
",",O
сынау,O
және,O
енгізу,O
»,O
мақсатымен,O
Контрафактілік,B
Қарсы,I
Блокатон,I
Форумын,I
құрды,O
.,O
[,O
145,O
],O
[,O
146,O
],O
Нидерланд,B
Стандарттау,I
ұйымы,I
NEN,B
сертификаттардың,B
аутентификациясы,I
үшін,O
QR,B
кодтарымен,I
бірге,O
блокчейнді,B
пайдаланады,B
.,O
[,O
147,O
],O
"   

",O
Пекин,B
мен,O
Шанхай,B
2022,O
жылдың,O
30,O
қаңтарынан,O
бастап,O
блокчейн,B
қосымшаларын,I
сынау,O
үшін,O
Қытай,B
тағайындаған,O
қалалардың,O
қатарына,O
кіреді,O
.,O
[,O
148,O
],O
Қытайлық,B
сот,O
ісін,O
жүргізуде,O
",",O
блокчейн,B
технологиясын,I
алғаш,O
рет,O
2019,O
жылы,O
Ханчжоу,B
интернет,I
-,I
соты,I
интернет,B
-,O
дәлелдерді,O
аутентификациялау,B
әдісі,O
ретінде,O
қабылдады,O
және,O
содан,O
бері,O
Қытайдың,B
басқа,O
соттарымен,O
қабылданды,O
.,O
[,O
149,O
],O
:,O
 ,O
123–125,O
"    

",O
Блокчейннің,B
өзара,I
әрекеттесуі,I
"   

",O
Блокчейн,B
жүйелерінің,I
көбеюімен,O
",",O
тіпті,O
криптовалюталарды,B
қолдайтындар,O
ғана,O
пайда,B
болады,O
",",O
блокчейннің,B
өзара,I
әрекеттесуі,I
үлкен,O
маңызды,O
тақырыпқа,O
айналуда,O
.,O
Мақсатты,O
активтерді,B
бір,O
блокчейн,B
жүйесінен,I
басқа,O
блокчейн,B
жүйесіне,I
ауыстыруды,O
қолдау,O
болып,O
табылады,O
.,O
Вегнер,B
[,O
150,O
],O
«,O
өзара,O
әрекеттесу,O
–,O
бұл,O
екі,O
немесе,O
одан,O
да,O
көп,O
бағдарламалық,B
жасақтама,I
компоненттерінің,O
тілдегі,O
",",O
интерфейстегі,O
және,O
орындау,O
платформасындағы,O
айырмашылықтарға,O
қарамастан,O
ынтымақтасу,O
мүмкіндігі,O
»,O
деп,O
мәлімдеді,O
.,O
Сондықтан,O
блокчейннің,B
өзара,I
әрекеттесуінің,I
мақсаты,O
осындай,O
айырмашылықтарға,O
қарамастан,O
блокчейн,B
жүйелері,I
арасындағы,O
осындай,O
ынтымақтастықты,O
қолдау,O
болып,O
табылады,O
.,O
"   

",O
Қазірдің,O
өзінде,O
қолжетімді,B
бірнеше,O
блокчейннің,B
өзара,I
әрекеттесу,I
шешімдері,O
бар,O
.,O
[,O
151,O
],O
Оларды,O
үш,O
санатқа,O
жіктеуге,O
болады,O
:,O
криптовалюталардың,B
өзара,O
әрекеттесу,O
тәсілдері,O
",",O
блокчейн,B
қозғалтқыштары,O
және,O
блокчейн,B
қосқыштары,I
.,O
"   

",O
Бірнеше,O
жеке,O
IETF,B
қатысушылары,O
блокчейннің,B
өзара,I
әрекеттесу,I
архитектурасының,O
жобасын,O
өндірді,O
.,O
[,O
152,O
],O
"   

",O
Энергияны,B
тұтыну,I
алаңдаушылықтері,O
"   

",O
Кейбір,O
криптовалюталар,B
блокчейн,B
майнингін,I
—,O
транзакциялар,B
расталатын,O
және,O
тексерілетін,O
тең,O
-,O
теңімен,O
компьютерлік,O
есептеулерді,B
пайдаланады,B
.,O
Бұл,O
энергияның,O
үлкен,O
мөлшерін,O
қажет,O
етеді,O
.,O
2018,O
жылдың,O
маусымында,O
Халықаралық,B
Есеп,I
Айырысу,I
Банкі,I
энергияны,O
жоғары,O
тұтынуы,O
үшін,O
жұмысты,O
дәлелдейтін,O
ашық,B
блокчейндерді,I
пайдалануды,B
сынға,O
алды,O
.,O
[,O
153,O
],O
[,O
154,O
],O
[,O
155,O
],O
"   

",O
Энергияны,O
жоғары,O
тұтынуға,O
қатысты,O
ерте,O
алаңдаушылық,O
Cardano,B
(,O
2017,O
),O
",",O
Solana,B
(,O
2020,O
),O
және,O
Polkadot,B
(,O
2020,O
),O
сияқты,O
кейінірек,O
блокчейндердің,B
энергияны,O
азырақ,O
қажет,O
ететін,O
үлестің,B
дәлелдеме,O
үлгісін,O
қабылдаған,O
факторы,O
болды,O
.,O
Зерттеушілер,O
Биткоин,B
үлестің,B
дәлелдеме,O
желілеріне,B
қарағанда,O
100,O
000,O
есе,B
көп,O
энергия,O
тұтынады,O
деп,O
есептеді,B
.,O
[,O
156,O
],O
[,O
157,O
],O
"   

",O
2021,O
жылы,O
Кембридж,B
университетінің,I
зерттеуі,O
биткоиннің,B
(,O
жылына,O
121,O
терават,B
-,I
сағат,I
),O
Аргентина,B
(,O
121,O
ТВт,O
),O
мен,O
Нидерландыға,B
(,O
109,O
ТВт,O
),O
қарағанда,O
көбірек,O
электр,O
энергиясын,O
пайдаланатынын,B
анықтады,O
.,O
[,O
158,O
],O
Digiconomist,B
мәліметтері,O
бойынша,O
",",O
бір,O
биткоиндік,B
транзакция,I
үшін,O
708,O
киловатт,O
-,O
сағат,O
электр,O
энергиясы,O
қажет,O
болды,O
",",O
бұл,O
орташа,O
АҚШ,B
үй,O
шаруашылығының,O
24,O
күн,O
ішінде,O
тұтынатын,O
сомасы,O
.,O
[,O
159,O
],O
"   

",O
2021,O
жылдың,O
ақпанында,O
АҚШ,B
Қаржы,O
министрі,O
Джанет,B
Йеллен,I
биткоинді,B
«,O
транзакцияларды,B
жүргізудің,O
өте,O
тиімсіз,O
тәсілі,O
»,O
деп,O
атап,O
",",O
«,O
бұл,O
транзакцияларды,B
өңдеу,O
кезінде,O
тұтынылатын,O
энергия,O
мөлшері,O
таң,O
қалдырады,O
»,O
деді,O
.,O
[,O
160,O
],O
2021,O
жылдың,O
наурыз,O
айында,O
Билл,B
Гейтс,I
«,O
Биткоин,B
адамзатқа,O
белгілі,O
кез,O
келген,O
басқа,O
әдіске,O
қарағанда,O
транзакцияға,B
көбірек,O
электр,O
энергиясын,O
пайдаланады,B
»,O
деп,O
мәлімдеді,O
және,O
«,O
Бұл,O
климат,O
үшін,O
жақсы,O
емес,O
»,O
деп,O
қосты,O
.,O
[,O
161,O
],O
"   

",O
Берклидегі,B
Калифорния,B
университетінің,O
Халықаралық,B
компьютерлік,I
ғылым,I
институтының,I
қызметкері,O
Николас,B
Уивер,I
блокчейннің,B
онлайн,O
қауіпсіздігін,O
және,O
жұмысты,O
дәлелдейтін,O
қоғамдық,B
блокчейндердің,I
энергия,O
тиімділігін,O
зерттеді,O
және,O
екі,O
жағдайда,O
да,O
оны,O
мүлдем,O
жеткіліксіз,O
деп,O
тапты,O
.,O
[,O
162,O
],O
[,O
163,O
],O
2018,O
жылы,O
биткоин,B
үшін,O
пайдаланылған,B
31,O
-,O
45,O
TWh,O
электр,O
энергиясы,O
17,O
-,O
23,O
миллион,O
тонна,O
СО2,O
өндірді,O
.,O
[,O
164,O
],O
[,O
165,O
],O
2022,O
жылға,O
қарай,O
Кембридж,B
университеті,I
және,O
Digiconomist,B
екі,O
ең,O
үлкен,O
жұмысты,O
дәлелдейтін,O
блокчейндер,B
",",O
Биткоин,B
және,O
Эфириум,O
",",O
бүкіл,O
Швецияға,B
қарағанда,O
жылына,O
екі,O
есе,B
көп,O
электр,O
энергиясын,O
тұтынды,O
",",O
нәтижесінде,O
жыл,O
сайын,O
120,O
миллион,O
тоннаға,O
дейін,O
CO2,O
шығарылды,O
деп,O
есептеді,B
.,O
[,O
166,O
],O
"   

",O
Кейбір,O
криптовалюта,B
әзірлеушілері,O
жұмысты,O
дәлелдейтін,O
моделінен,O
үлестің,B
дәлелдеме,O
моделіне,O
көшуді,O
қарастыруда,O
.,O
[,O
167,O
],O
"  

 
",O
