Token,BIO1
in,O
supply,B
chain,I
management,I
.,O
"  

",O
Precious,B
commodities,I
mining,I
—,O
Blockchain,B
technology,I
has,O
been,O
used,O
for,O
tracking,O
the,O
origins,O
of,O
gemstones,B
and,O
other,O
precious,B
commodities,I
.,O
In,O
2016,O
",",O
The,B
Wall,I
Street,I
Journal,I
reported,O
that,O
the,O
blockchain,B
technology,I
company,O
Everledger,B
was,O
partnering,O
with,O
IBM,B
's,O
blockchain,B
-,O
based,O
tracking,O
service,O
to,O
trace,O
the,O
origin,O
of,O
diamonds,O
to,O
ensure,O
that,O
they,O
were,O
ethically,O
mined,B
.,O
[,O
111,O
],O
As,O
of,O
2019,O
",",O
the,O
Diamond,B
Trading,I
Company,I
(,O
DTC,B
),O
has,O
been,O
involved,O
in,O
building,O
a,O
diamond,O
trading,O
supply,B
chain,I
product,O
called,O
Tracer,B
.,O
[,O
112,O
],O
"  

",O
Food,O
supply,O
—,O
As,O
of,O
2018,O
",",O
Walmart,B
and,O
IBM,B
were,O
running,O
a,O
trial,O
to,O
use,O
a,O
blockchain,B
-,I
backed,I
system,I
for,O
supply,B
chain,I
monitoring,I
for,O
lettuce,O
and,O
spinach,O
—,O
all,O
nodes,B
of,O
the,O
blockchain,B
were,O
administered,O
by,O
Walmart,B
and,O
were,O
located,O
on,O
the,O
IBM,B
cloud,O
.,O
[,O
113,O
],O
"  

",O
Fashion,O
industry,O
—,O
There,O
is,O
an,O
opaque,O
relationship,O
between,O
brands,O
",",O
distributors,O
",",O
and,O
customers,O
in,O
the,O
fashion,O
industry,O
",",O
which,O
will,O
prevent,O
the,O
sustainable,O
and,O
stable,O
development,O
of,O
the,O
fashion,O
industry,O
.,O
Blockchain,B
makes,O
up,O
for,O
this,O
shortcoming,O
and,O
makes,O
information,B
transparent,I
",",O
solving,O
the,O
difficulty,O
of,O
sustainable,B
development,I
of,O
the,O
industry,O
.,O
[,O
114,O
],O
"  

",O
Motor,O
vehicles,O
—,O
Mercedes,B
-,I
Benz,I
and,O
partner,O
Icertis,B
developed,O
a,O
blockchain,B
prototype,I
used,O
to,O
facilitate,O
consistent,O
documentation,O
of,O
contracts,B
along,O
the,O
supply,B
chain,I
so,O
that,O
the,O
ethical,B
standards,I
and,O
contractual,B
obligations,I
required,O
of,O
its,O
direct,O
suppliers,O
can,O
be,O
passed,O
on,O
to,O
second,B
tier,I
suppliers,I
and,O
beyond,O
.,O
[,O
115,O
],O
[,O
116,O
],O
In,O
another,O
project,O
",",O
the,O
company,O
uses,O
blockchain,B
technology,I
to,O
track,O
the,O
emissions,O
of,O
climate,O
-,O
relevant,O
gases,O
and,O
the,O
amount,O
of,O
secondary,O
material,O
along,O
the,O
supply,B
chain,I
for,O
its,O
battery,O
cell,O
manufacturers,O
.,O
[,O
117,O
],O
"  

",O
Domain,B
names,I
"  

",O
There,O
are,O
several,O
different,O
efforts,O
to,O
offer,O
domain,B
name,I
services,I
via,O
the,O
blockchain,B
.,O
These,O
domain,B
names,I
can,O
be,O
controlled,O
by,O
the,O
use,O
of,O
a,O
private,B
key,I
",",O
which,O
purports,O
to,O
allow,O
for,O
uncensorable,O
websites,O
.,O
This,O
would,O
also,O
bypass,O
a,O
registrar,B
's,O
ability,O
to,O
suppress,O
domains,O
used,O
for,O
fraud,B
",",O
abuse,O
",",O
or,O
illegal,O
content,O
.,O
[,O
118,O
],O
"  

",O
Namecoin,B
is,O
a,O
cryptocurrency,B
that,O
supports,O
the,O
"""",O
.bit,B
"""",O
top,B
-,I
level,I
domain,I
(,O
TLD,B
),O
.,O
Namecoin,B
was,O
forked,B
from,O
bitcoin,B
in,O
2011,O
.,O
The,O
.bit,B
TLD,B
is,O
not,O
sanctioned,O
by,O
ICANN,B
",",O
instead,O
requiring,O
an,O
alternative,O
DNS,B
root,I
.,O
[,O
118,O
],O
As,O
of,O
2015,O
",",O
.bit,B
was,O
used,O
by,O
28,O
websites,O
",",O
out,O
of,O
"120,000",O
registered,O
names,O
.,O
[,O
119,O
],O
Namecoin,B
was,O
dropped,B
by,O
OpenNIC,B
in,O
2019,O
",",O
due,O
to,O
malware,B
and,O
potential,O
other,O
legal,O
issues,O
.,O
[,O
120,O
],O
Other,O
blockchain,B
alternatives,O
to,O
ICANN,B
include,O
The,B
Handshake,I
Network,I
",",O
[,O
119,O
],O
EmerDNS,B
",",O
and,O
Unstoppable,B
Domains,I
.,O
[,O
118,O
],O
"  

",O
Specific,O
TLDs,B
include,O
"""",O
.eth,B
"""",O
",",O
"""",O
.luxe,B
"""",O
",",O
and,O
"""",O
.kred,B
"""",O
",",O
which,O
are,O
associated,O
with,O
the,O
Ethereum,B
blockchain,I
through,O
the,O
Ethereum,B
Name,I
Service,I
(,O
ENS,B
),O
.,O
The,O
.kred,B
TLD,B
also,O
acts,O
as,O
an,O
alternative,O
to,O
conventional,O
cryptocurrency,B
wallet,I
addresses,B
as,O
a,O
convenience,O
for,O
transferring,O
cryptocurrency,B
.,O
[,O
121,O
],O
"  

",O
Other,O
uses,O
"   

",O
Blockchain,B
technology,I
can,O
be,O
used,O
to,O
create,O
a,O
permanent,O
",",O
public,O
",",O
transparent,B
ledger,B
system,I
for,O
compiling,O
data,O
on,O
sales,O
",",O
tracking,O
digital,O
use,O
and,O
payments,O
to,O
content,O
creators,O
",",O
such,O
as,O
wireless,O
users,O
[,O
122,O
],O
or,O
musicians,O
.,O
[,O
123,O
],O
The,O
Gartner,B
2019,O
CIO,O
Survey,O
reported,O
2,O
%,O
of,O
higher,O
education,O
respondents,O
had,O
launched,O
blockchain,B
projects,I
and,O
another,O
18,O
%,O
were,O
planning,O
academic,O
projects,O
in,O
the,O
next,O
24,O
months,O
.,O
[,O
124,O
],O
In,O
2017,O
",",O
IBM,B
partnered,O
with,O
ASCAP,B
and,O
PRS,B
for,I
Music,I
to,O
adopt,O
blockchain,B
technology,I
in,O
music,O
distribution,O
.,O
[,O
125,O
],O
Imogen,B
Heap,I
's,O
Mycelia,B
service,O
has,O
also,O
been,O
proposed,O
as,O
a,O
blockchain,B
-,O
based,O
alternative,O
"""",O
that,O
gives,O
artists,O
more,O
control,O
over,O
how,O
their,O
songs,O
and,O
associated,O
data,O
circulate,O
among,O
fans,O
and,O
other,O
musicians,O
.,O
"""",O
[,O
126,O
],O
[,O
127,O
],O
"   

",O
New,O
distribution,O
methods,O
are,O
available,O
for,O
the,O
insurance,O
industry,O
such,O
as,O
peer,B
-,I
to,I
-,I
peer,I
insurance,I
",",O
parametric,B
insurance,I
and,O
microinsurance,B
following,O
the,O
adoption,O
of,O
blockchain,B
.,O
[,O
128,O
],O
[,O
129,O
],O
The,O
sharing,B
economy,I
and,O
IoT,B
are,O
also,O
set,O
to,O
benefit,O
from,O
blockchains,B
because,O
they,O
involve,O
many,O
collaborating,O
peers,O
.,O
[,O
130,O
],O
The,O
use,O
of,O
blockchain,B
in,O
libraries,O
is,O
being,O
studied,O
with,O
a,O
grant,O
from,O
the,O
U.S.,B
Institute,I
of,I
Museum,I
and,I
Library,I
Services,I
.,O
[,O
131,O
],O
"   

",O
Other,O
blockchain,B
designs,O
include,O
Hyperledger,B
",",O
a,O
collaborative,O
effort,O
from,O
the,O
Linux,B
Foundation,I
to,O
support,O
blockchain,B
-,O
based,O
distributed,B
ledgers,I
",",O
with,O
projects,O
under,O
this,O
initiative,O
including,O
Hyperledger,B
Burrow,I
(,O
by,O
Monax,B
),O
and,O
Hyperledger,B
Fabric,I
(,O
spearheaded,O
by,O
IBM,B
),O
.,O
[,O
132,O
],O
[,O
133,O
],O
[,O
134,O
],O
Another,O
is,O
Quorum,B
",",O
a,O
permissioned,B
private,I
blockchain,I
by,O
JPMorgan,B
Chase,I
with,O
private,O
storage,O
",",O
used,O
for,O
contract,O
applications,O
.,O
[,O
135,O
],O
"   

",O
Oracle,B
introduced,O
a,O
blockchain,B
table,I
feature,O
in,O
its,O
Oracle,B
21c,I
database,I
.,O
[,O
69,O
],O
[,O
70,O
],O
"   

",O
Blockchain,B
is,O
also,O
being,O
used,O
in,O
peer,B
-,I
to,I
-,I
peer,I
energy,I
trading,I
.,O
[,O
136,O
],O
[,O
137,O
],O
[,O
138,O
],O
"   

",O
Lightweight,B
blockchains,I
",",O
or,O
simplified,B
blockchains,I
",",O
are,O
more,O
suitable,O
for,O
internet,B
of,I
things,I
(,O
IoT,B
),O
applications,O
than,O
conventional,O
blockchains,B
.,O
[,O
139,O
],O
One,O
experiment,O
suggested,O
that,O
a,O
lightweight,B
blockchain,I
-,I
based,I
network,I
could,O
accommodate,O
up,O
to,O
1.34,O
million,O
authentication,B
processes,O
every,O
second,O
",",O
which,O
could,O
be,O
sufficient,O
for,O
resource,O
-,O
constrained,O
IoT,B
networks,O
.,O
[,O
140,O
],O
"   

",O
Blockchain,B
could,O
be,O
used,O
in,O
detecting,O
counterfeits,B
by,O
associating,O
unique,B
identifiers,I
to,O
products,O
",",O
documents,O
and,O
shipments,O
",",O
and,O
storing,O
records,O
associated,O
with,O
transactions,B
that,O
can,O
not,O
be,O
forged,O
or,O
altered,O
.,O
[,O
141,O
],O
[,O
142,O
],O
It,O
is,O
however,O
argued,O
that,O
blockchain,B
technology,I
needs,O
to,O
be,O
supplemented,O
with,O
technologies,O
that,O
provide,O
a,O
strong,O
binding,O
between,O
physical,O
objects,O
and,O
blockchain,B
systems,I
",",O
[,O
143,O
],O
as,O
well,O
as,O
provisions,O
for,O
content,O
creator,O
verification,O
ala,O
KYC,B
standards,I
.,O
[,O
144,O
],O
The,O
EUIPO,B
established,O
an,O
Anti,B
-,I
Counterfeiting,I
Blockathon,I
Forum,I
",",O
with,O
the,O
objective,O
of,O
"""",O
defining,O
",",O
piloting,O
and,O
implementing,O
"""",O
an,O
anti,B
-,I
counterfeiting,I
infrastructure,I
at,O
the,O
European,O
level,O
.,O
[,O
145,O
],O
[,O
146,O
],O
The,O
Dutch,B
Standardisation,I
organisation,I
NEN,B
uses,O
blockchain,B
together,O
with,O
QR,B
Codes,I
to,O
authenticate,O
certificates,O
.,O
[,O
147,O
],O
"   

",O
Beijing,B
and,O
Shanghai,B
are,O
among,O
the,O
cities,O
designated,O
by,O
China,B
to,O
trial,O
blockchain,B
applications,O
as,O
January,O
30,O
",",O
2022,O
.,O
[,O
148,O
],O
In,O
Chinese,O
legal,O
proceedings,O
",",O
blockchain,B
technology,I
was,O
first,O
accepted,O
as,O
a,O
method,O
for,O
authenticating,O
internet,O
evidence,O
by,O
the,O
Hangzhou,B
Internet,I
Court,I
in,O
2019,O
and,O
has,O
since,O
been,O
accepted,O
by,O
other,O
Chinese,O
courts,O
.,O
[,O
149,O
],O
:,O
 ,O
123–125,O
"    

",O
Blockchain,B
interoperability,B
"   

",O
With,O
the,O
increasing,O
number,O
of,O
blockchain,B
systems,I
appearing,O
",",O
even,O
only,O
those,O
that,O
support,O
cryptocurrencies,B
",",O
blockchain,B
interoperability,B
is,O
becoming,O
a,O
topic,O
of,O
major,O
importance,O
.,O
The,O
objective,O
is,O
to,O
support,O
transferring,O
assets,B
from,O
one,O
blockchain,B
system,I
to,O
another,O
blockchain,B
system,I
.,O
Wegner,B
[,O
150,O
],O
stated,O
that,O
"""",O
interoperability,B
is,O
the,O
ability,O
of,O
two,O
or,O
more,O
software,O
components,O
to,O
cooperate,O
despite,O
differences,O
in,O
language,O
",",O
interface,O
",",O
and,O
execution,O
platform,O
"""",O
.,O
The,O
objective,O
of,O
blockchain,B
interoperability,B
is,O
therefore,O
to,O
support,O
such,O
cooperation,O
among,O
blockchain,B
systems,I
",",O
despite,O
those,O
kinds,O
of,O
differences,O
.,O
"   

",O
There,O
are,O
already,O
several,O
blockchain,B
interoperability,B
solutions,O
available,O
.,O
[,O
151,O
],O
They,O
can,O
be,O
classified,O
into,O
three,O
categories,O
:,O
cryptocurrency,B
interoperability,B
approaches,O
",",O
blockchain,B
engines,I
",",O
and,O
blockchain,B
connectors,I
.,O
"   

",O
Several,O
individual,O
IETF,B
participants,O
produced,O
the,O
draft,O
of,O
a,O
blockchain,B
interoperability,B
architecture,O
.,O
[,O
152,O
],O
"   

",O
Energy,B
consumption,I
concerns,O
"   

",O
Some,O
cryptocurrencies,B
use,O
blockchain,B
mining,I
—,O
the,O
peer,B
-,I
to,I
-,I
peer,I
computer,I
computations,I
by,O
which,O
transactions,B
are,O
validated,O
and,O
verified,O
.,O
This,O
requires,O
a,O
large,O
amount,O
of,O
energy,O
.,O
In,O
June,O
2018,O
",",O
the,O
Bank,B
for,I
International,I
Settlements,I
criticized,O
the,O
use,O
of,O
public,O
proof,B
-,I
of,I
-,I
work,I
blockchains,B
for,O
their,O
high,O
energy,B
consumption,I
.,O
[,O
153,O
],O
[,O
154,O
],O
[,O
155,O
],O
"   

",O
Early,O
concern,O
over,O
the,O
high,O
energy,B
consumption,I
was,O
a,O
factor,O
in,O
later,O
blockchains,B
such,O
as,O
Cardano,B
(,O
2017,O
),O
",",O
Solana,B
(,O
2020,O
),O
and,O
Polkadot,B
(,O
2020,O
),O
adopting,O
the,O
less,O
energy,O
-,O
intensive,O
proof,B
-,I
of,I
-,I
stake,I
model,O
.,O
Researchers,O
have,O
estimated,O
that,O
Bitcoin,B
consumes,O
"100,000",O
times,O
as,O
much,O
energy,O
as,O
proof,B
-,I
of,I
-,I
stake,I
networks,I
.,O
[,O
156,O
],O
[,O
157,O
],O
"   

",O
In,O
2021,O
",",O
a,O
study,O
by,O
Cambridge,B
University,I
determined,O
that,O
Bitcoin,B
(,O
at,O
121,O
terawatt,O
-,O
hours,O
per,O
year,O
),O
used,O
more,O
electricity,O
than,O
Argentina,B
(,O
at,O
121TWh,O
),O
and,O
the,O
Netherlands,B
(,O
109TWh,O
),O
.,O
[,O
158,O
],O
According,O
to,O
Digiconomist,B
",",O
one,O
bitcoin,B
transaction,B
required,O
708,O
kilowatt,O
-,O
hours,O
of,O
electrical,O
energy,O
",",O
the,O
amount,O
an,O
average,O
U.S.,B
household,O
consumed,O
in,O
24,O
days,O
.,O
[,O
159,O
],O
"   

",O
In,O
February,O
2021,O
",",O
U.S.,B
Treasury,O
secretary,O
Janet,B
Yellen,I
called,O
Bitcoin,B
"""",O
an,O
extremely,O
inefficient,O
way,O
to,O
conduct,O
transactions,B
"""",O
",",O
saying,O
"""",O
the,O
amount,O
of,O
energy,O
consumed,O
in,O
processing,O
those,O
transactions,B
is,O
staggering,O
"""",O
.,O
[,O
160,O
],O
In,O
March,O
2021,O
",",O
Bill,B
Gates,I
stated,O
that,O
"""",O
Bitcoin,B
uses,O
more,O
electricity,O
per,O
transaction,B
than,O
any,O
other,O
method,O
known,O
to,O
mankind,O
"""",O
",",O
adding,O
"""",O
It,O
's,O
not,O
a,O
great,O
climate,O
thing,O
.,O
"""",O
[,O
161,O
],O
"   

",O
Nicholas,B
Weaver,I
",",O
of,O
the,O
International,B
Computer,I
Science,I
Institute,I
at,O
the,O
University,O
of,O
California,B
",",O
Berkeley,B
",",O
examined,O
blockchain,B
's,O
online,O
security,B
",",O
and,O
the,O
energy,O
efficiency,O
of,O
proof,B
-,I
of,I
-,I
work,I
public,B
blockchains,I
",",O
and,O
in,O
both,O
cases,O
found,O
it,O
grossly,O
inadequate,O
.,O
[,O
162,O
],O
[,O
163,O
],O
The,O
31TWh-45TWh,O
of,O
electricity,O
used,O
for,O
bitcoin,B
in,O
2018,O
produced,O
17,O
-,O
23,O
million,O
tonnes,O
of,O
CO2,B
.,O
[,O
164,O
],O
[,O
165,O
],O
By,O
2022,O
",",O
the,O
University,O
of,O
Cambridge,B
and,O
Digiconomist,B
estimated,O
that,O
the,O
two,O
largest,O
proof,B
-,I
of,I
-,I
work,I
blockchains,B
",",O
Bitcoin,B
and,O
Ethereum,B
",",O
together,O
used,O
twice,O
as,O
much,O
electricity,O
in,O
one,O
year,O
as,O
the,O
whole,O
of,O
Sweden,B
",",O
leading,O
to,O
the,O
release,O
of,O
up,O
to,O
120,O
million,O
tonnes,O
of,O
CO2,B
each,O
year,O
.,O
[,O
166,O
],O
"   

",O
Some,O
cryptocurrency,B
developers,O
are,O
considering,O
moving,O
from,O
the,O
proof,B
-,I
of,I
-,I
work,I
model,I
to,O
the,O
proof,B
-,I
of,I
-,I
stake,I
model,O
.,O
[,O
167,O
],O
"

 
",O
